,datetime,content,title,channels
476,2018-11-21 08:36:08,【证券时报头版评论：基建项目密集上马 利好投资企稳回升】今年三季度发改委审批核准的固定资产投资项目金额是二季度的4.8倍，是一季度的2.6倍。近来逐渐企稳回升的投资在一定程度上缓释了经济下行压力，且在多项利好政策叠加的背景下，基建投资大概率能够继续回升。但长远来看，需要观察落地效果如何，需要持续跟踪资金到位情况，既要防范化解地方政府隐性债务风险和金融风险，也要从政策支撑、资金支持、政策落实力度等方面加大对基础设施的支持，加大基础设施“补短板”的力度。,,"[{'id': '10', 'name': 'A股'}]"
477,2018-11-21 08:33:50,  苹果收购智能家居初创企业Silk Labs。（The Information）,,"[{'id': '3', 'name': '公司'}]"
478,2018-11-21 08:33:22,【一个月内9家上市券商遭股东减持 券商股被套现超10亿元】近一个月内，共有213家上市公司的重要股东二级市场交易的总变动方向为增持，同时，373家上市公司的重要股东二级市场交易的总变动方向为减持。近一个月内，已有9家券商股发生重要股东二级市场交易现象，且均为减持交易。9只券商股合计被减持1.42亿股，合计套现约10.29亿元。（证券日报）,,"[{'id': '2', 'name': '行业'}, {'id': '10', 'name': 'A股'}]"
479,2018-11-21 08:30:25,【证券日报头版评论：抓住股市的核心功能谋划改革】股市的核心功能是，为投融资双方诚信定价、公平交易提供市场化平台。下一步的改革举措应紧紧围绕这个轴心来推进。定价不仅指新股定价、增发定价，也包括重组定价、二级市场交易定价等。要完善制度和政策，让买卖双方通过公正博弈，找到共同认可的价格，这个价格应该更加接近资产的真实基本面。建议在四个方面完善制度措施：一是建立更多元的、更强大的证券经营机构，改变大市场小行业的现状。让证券经营机构发挥定价主力军的作用。二是去掉发行人的各种非市场因素的背书，包括政府性质的背书。三是提高投资者素质。四是扩大监督主体的范围，提高依法监督水平。,,"[{'id': '10', 'name': 'A股'}]"
480,2018-11-21 08:21:50,【药品带量采购方案正式通过 11地31种药品或迎集中降价】近日，《国家组织药品集中采购试点方案》正式通过，确定将在北京、上海、天津、重庆4个直辖市和广州、深圳、西安、大连、成都、厦门7个副省级城市进行带量采购，涉及31个指定规格的采购品种。业内人士表示，以价换量、带量采购在药品品质确定的背景下，有利于药价下降。,,"[{'id': '10', 'name': 'A股'}]"
481,2018-11-21 08:20:49,【10余省份设纾困基金 为民企减负规模达万亿】继11月1日民营企业座谈会召开后，支持民营企业的政策在地方相继落地。11月1日以来，广东、江苏、浙江等十余省份密集发布支持民营企业发展的政策，为民营企业“排忧解难”，减负规模累计达万亿元。据不完全统计，北京、上海、广东等至少13个省份设立了纾困基金，驰援上市企业。各地纾困基金规模基本在几十亿元至上百亿元不等。（中新网）,,"[{'id': '10', 'name': 'A股'}]"
482,2018-11-21 08:20:06,【科创板预期分流赴港上市，高新企业欲借机抬高估值】不少企业透露出对科创板上市的兴趣之后，行业估值生态悄然发生改变。上海一家PE机构负责人透露，近期其在长三角地区调研一家公司时，由于科创板的推出预期，企业“谈估值变得硬气了”。科创板落地也被认为将对“新经济”企业香港上市造成一定分流影响。有投行人士表示，一些原计划赴港上市的企业，如今多持观望态度，希望等科创板推出后再视情况选择上市地点。（21）,,"[{'id': '10', 'name': 'A股'}]"
483,2018-11-21 08:18:31, 【部分地区房贷利率松动，北京深圳广州等下调5个点左右】房贷额度从紧张回归相对充裕，多个房贷热门城市已出现部分银行房贷利率有所回调，且这一趋势正在继续扩大。北京、深圳、广州、杭州、宁波、南京、佛山等房地产热门城市出现部分银行下调房贷利率的现象，下调幅度基本在5个百分点。（21）,,"[{'id': '10', 'name': 'A股'}]"
484,2018-11-21 08:17:28,  【央行金融时报：股权质押密集解除 潜在风险逐步缓解】从公布股权质押的公司看，创业板公司和中小板公司占比较高，甚至一度达到约七成的比例。业内人士分析认为，创业板和中小板公司中大部分是民营企业，这些公司集中发布股权质押解除公告，意味着近期一系列支持民营企业融资的政策效果已经显现，部分民营上市公司的股权质押风险得到了一定的化解。,,"[{'id': '10', 'name': 'A股'}]"
485,2018-11-21 08:12:23,【人民日报：创业板高新技术企业占比达91% 为自主创新提供重要支持】人民日报刊文称，深交所数据显示，目前创业板有高新技术企业670家，占比91%，战略性新兴产业企业共540家，占比74%。9年来，创业板公司累计研发支出金额占营业收入的比重超过5%。2017年，有28家公司研发支出占营业收入的比例超过20%。大量的研发投入，使得创业板公司能够凭借技术实力保持较强的盈利能力。近年来，创业板上市公司平均毛利率一直维持在30%左右，持续领先于全市场。,,"[{'id': '10', 'name': 'A股'}]"
486,2018-11-21 08:04:51,【广东省省长马兴瑞：推动民企加强关键核心技术攻关 努力解决卡脖子问题】马兴瑞表示，广东将进一步出台扶持政策，为民营企业参与基础科学与应用基础科学研究、关键核心技术攻关等提供精准的政策支持，确保各项创新支持政策一视同仁覆盖所有民营企业，推动民企加强关键核心技术攻关，努力解决卡脖子问题。同时，我们将从多方面入手培育民营企业创新能力，推动民营企业参与粤港澳大湾区建设，加快知识产权保护中心建设，打造良好创新生态。（人民日报）,,"[{'id': '10', 'name': 'A股'}]"
487,2018-11-21 08:00:38,"【亚股低开 日经开盘跌1.4% 追随隔夜美股跌势】日股日经225指数开盘跌1.4%，至21,286.81点。日股东证指数开盘跌1.4%，至1,602.75点。美股周二大幅收跌，道指重挫逾550点抹去今年涨幅，油价重挫打击能源股，苹果领跌科技板块，苹果跌近5%，从最近高点下跌约24%。",,"[{'id': '5', 'name': '市场'}, {'id': '9', 'name': '焦点'}]"
488,2018-11-21 08:00:03,【零跑汽车已完成20亿元融资 上海电气、中车股权领投 】11月20日，零跑汽车官方宣布计划完成25亿元A轮融资，由上海电气、中车股权联合领投，歌菲资本、兴业证券及老股东红杉资本跟投，目前已完成20亿元。A轮融资后，零跑汽车投后估值将超过80亿元。上海电气将在制造、电驱总成等资源方面与零跑汽车达成协同合作。（北京商报）,,"[{'id': '10', 'name': 'A股'}]"
489,2018-11-21 07:58:01,【中证报头版评论：保汇率仍值得坚守 短期限市场利率基本触底】中证报头版评论文章称，目前，中美利差已处低位，若利差进一步收窄，可能冲击人民币汇率运行和资金流动的稳定性。当前，保持人民币汇率总体稳定仍是值得坚守的目标，货币市场利率面临的底部约束正变得清晰，短期限市场利率或已基本到底。,,"[{'id': '6', 'name': '观点'}, {'id': '10', 'name': 'A股'}]"
490,2018-11-21 07:57:32,【甘肃发放近240亿元特色产业贷款】从甘肃省地方金融监督管理局获悉：截至今年10月末，甘肃已为农业龙头企业发放特色产业贷款236.8亿元；到年底前，当地力争完成300亿元特色产业贷款任务。截至目前，甘肃各银行还与127家企业达成132.9亿元的授信贷款意向，甘肃金控担保与22家企业达成135亿元的授信担保意向。（人民日报）,,"[{'id': '3', 'name': '公司'}]"
491,2018-11-21 07:55:13,【区块链安全标准有望出台】过去10年，区块链技术快速发展，被认为是未来信息存储的主要发展方向。但是，由于缺乏安全基础设施建设和防护，区块链成为黑客攻击的“重灾区”，行业亟待建立严格的安全标准。目前，《区块链平台安全技术要求》行业标准正在立项并起草。该标准将明确区块链平台面临的主要威胁和安全体系架构，针对各关键模块提出安全技术要求，为区块链平台的安全稳健运行提供基础和保障。（经济日报）,,"[{'id': '5', 'name': '市场'}]"
492,2018-11-21 07:54:26,【经济日报评论：保持楼市调控政策连续性稳定性】1经济日报刊文指出，中央早已明确“房子是用来住的、不是用来炒的”定位。尽管调控需要因城施策，但“房住不炒”的定位仍适用于房地产市场，且不是权宜之计，必须长期坚持。即便面对稳中有变、下行压力有所加大的环境，在调控效果差异明显、楼市走势出现分化的情况下，更要坚持楼市调控的方向不动摇，保持政策的连续性和稳定性，不向市场和公众发出错误信号，以免引起更多更大的“次生灾害”。,,"[{'id': '5', 'name': '市场'}]"
493,2018-11-21 07:49:19,【沪港通4年累计交易额超10万亿元】最新数据显示，沪港通运行4年来，累计成交金额已达10.31万亿元人民币。其中，沪股通累计共930个交易日，交易金额6.05万亿元人民币，日均交易金额65.02亿元人民币；港股通累计共912个交易日，交易金额4.27万亿元人民币，日均交易金额46.77亿元人民币。（人民日报）,,"[{'id': '10', 'name': 'A股'}]"
494,2018-11-21 07:47:38,【广东省省长马兴瑞：全世界约一半智能手机是“广东制造” 进入世界500强的民营企业有8家】马兴瑞表示，截至今年9月末，广东各类市场主体数超1100万户，其中民营经济占97.7%。民营经济占全省经济总量的比重超过53%。以智能手机为例，全世界约一半智能手机是“广东制造”，从研发、设计、制造到销售的全产业链，基本都是民营企业给予配套支撑。涌现了一批龙头企业。全省主营业务收入超1000亿元的民营企业有15家，进入世界500强的民营企业有8家。涌现出华为、腾讯、美的、TCL等一批具有国际影响力的大型企业，以及一批拥有自主知识产权和核心竞争力的细分行业“单打冠军”。（人民日报）,,"[{'id': '10', 'name': 'A股'}]"
495,2018-11-21 07:45:04,【迪士尼启动新一轮扩张计划】华特迪士尼公司将增加投资扩张迪士尼乐园和度假村版图。迪士尼不仅明确表示“第七个主题公园”有望落地中国，此前业绩一直不甚理想的香港迪士尼也增加了14亿美元的扩建投资。（北京商报）,,"[{'id': '3', 'name': '公司'}]"
496,2018-11-21 07:44:47,【广东省省长马兴瑞：再出台一批精准扶持政策 支持民营企业发展】人民日报刊发对广东省省长马兴瑞的专访。马兴瑞表示，广东将再出台一批精准扶持政策，在解决融资难融资贵、支持民营企业创新、推动外贸稳定发展等方面，出台一系列政策措施。近期，将出台进一步稳定和促进就业的有关政策，稳定社保缴费政策，适度降低企业社会保险等成本。,,"[{'id': '10', 'name': 'A股'}]"
497,2018-11-21 07:44:45,【人民日报刊文：9年来上市企业734家 创业板为中国经济添活力】人民日报刊文称，上市企业734家、总市值约4万亿元，2017年上市企业平均营业收入15.53亿元、平均净利润1.25亿元……创业板成立9年来，持续发挥资本市场作用，在为实体经济高质量发展提供强有力支持的同时，也给中国经济转型升级源源不断注入新动能，已成为中国创新创业的重要窗口。据统计，创业板公司自上市以来至2017年末累计分红总额达1100亿元，上市后各年持续无间断分红的公司高达202家。“强劲的现金分红能力，折射出近年来在转变发展方式、优化产业结构、转换增长动能经济环境下，新经济企业业绩总体保持稳步增长的良好态势。”业内人士分析。,,"[{'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
498,2018-11-21 07:40:16,嘉华国际预计香港房地产市场将在3月份之后再度活跃。（香港经济日报）,,"[{'id': '8', 'name': '其他'}]"
499,2018-11-21 07:37:29,【旗下电商公司利益输送，茅台集团密集人事换防】11月20日，茅台官微发布消息称，集团党委委派陈华任电商公司工作组组长，全面负责电商公司工作。原来负责电商公司的聂永董事长职务被撤销，同时免去其党支部书记职务。茅台方面表示，长期以来，电商公司存在违纪违规甚至违法问题，员工内外勾结、利益输送、以权谋私、关联交易、泄露商业信息等问题普遍大量存在，管理层对此熟视无睹。分析师认为，茅台集团此次对电商平台这样的敏感部门整改，合情合理，也是众望所归。多位人士表示，经销商层面的改革或是下一步调整的重点。（一财）,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
500,2018-11-21 07:33:42,【B站Q3净营收10.8亿元，调整后净亏损2亿元】B站发布第三季度财报，三季度总净营收10.788亿元，同比增长48%；调整后净亏损2.027亿元，净亏损率为19%。美股周二收盘，B站涨4.14%，盘后一度跌近6%。,,"[{'id': '3', 'name': '公司'}]"
501,2018-11-21 07:28:14,在工信部促进中小企业“专精特新”发展思路的引导下，各地已经准备了一大批“专精特新”企业名单。（上证报）,,"[{'id': '10', 'name': 'A股'}]"
502,2018-11-21 07:28:11,【董事长炒币巨亏 铁骑国际主业停止】履职多家金融公司高管，一家新三板公司实控人、董事长，如今却和“炒币”这样的词关联上了。铁骑国际董事长张彦庆自称在数字货币交易平台OKEX上被骗致亏损过亿元。记者实地调查发现，今年3月，张彦庆将铁骑国际注册地和办公地迁至北京顺义北小营镇，但在那里公司办公场所却不见踪迹。同时，公司原业务停止，今年上半年收入为0，货币资金余额不足2万元。（中国证券报）,,"[{'id': '3', 'name': '公司'}]"
503,2018-11-21 07:25:34,【钢价维持偏弱震荡格局】近期钢价显著下行，市场空头情绪浓厚。据金联创对多位钢材市场从业人士调查，本周，仅有19%的人士对本周价格持看涨观点；看盘整的比例占33%；看跌比例占48%。从基本面来看，近期虽然供应有收缩迹象，但需求萎缩，市场信心不足，价格短期预计将维持震荡。（中国证券报）,,"[{'id': '5', 'name': '市场'}, {'id': '6', 'name': '观点'}]"
504,2018-11-21 07:23:09,【停复牌新规显效 A股停牌数量明显下降】11月20日，深交所公告，决定银亿股份自20日开市起复牌，公司股价开盘跌停。这是史上“最严停复牌新规”后，首个被强制复牌的深市上市公司。截至目前，A股市场有41家上市公司停牌，其中停牌天数超过100天的上市公司有14家，而在2017年底，停牌天数超过100天的上市公司尚多达33家。2018年以来，A股长期停牌“钉子户”数量已大为减少。（中国证券报）,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
505,2018-11-21 07:22:26,【部分券商已收到科创板相关规则制定征求意见函】科创板落地工作正在紧锣密鼓推进。11月20日，部分券商已收到科创板相关规则制定征求意见函。此外，有创投机构已开始与头部券商接触，交流项目层面的梳理和准备。多家券商投行业务人士也表示，目前正对储备项目进行筛选，提升资本市场定价和配售能力，针对科创板特点完善内控流程等方面的准备。期待申请科创板企业的标准和条件等配套政策出台。（中国证券报）,,"[{'id': '5', 'name': '市场'}, {'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
506,2018-11-21 07:20:03,【暴增之后ETF再传大消息 相关做市商制度正征求意见】部分券商及基金公司在近期接到交易所下发的《上海证券交易所上市基金流动性服务业务指引》征求意见稿，相关机构需在一周内陆续对上述征求意见稿进行意见反馈。一位券商人士透露，对比2015年的修订版本，此次修改除了拟引入做市商审核机制、做市商分层制度之外，还在做市商报价价差，最低报价数量等标准上制定了更为严格的要求。（21世纪经济报道）,,"[{'id': '5', 'name': '市场'}]"
507,2018-11-21 07:19:20,【美国零售板块连续8天走低 多家公司股价收创半年来新低 Target一度大跌15%】美国连锁超市Target公布的第三季度同店销售和调整后每股收益低于预期，拖累股价在周二一度大跌15%，美国百货公司劳氏以及服装品牌Gap的业绩亦不及预期，标普超级综和零售行业指数连续第八日下跌。Target第三季同店销售增长5.1%，低于预估的增长5.2%；三季度调整后每股收益报1.09美元，低于预期的1.12美元；Target股价周二盘中一度大跌15%，最终收跌10.5%，报69.03美元，创半年来最低。劳氏股价周二盘中一度下跌7.2%，收跌5.66%至86.18美元，收盘价亦创接近半年来最低。美国百货公司Kohl’s盘中一度下跌12.6%，收盘跌逾9%，收盘价创近半年最低。,,"[{'id': '2', 'name': '行业'}, {'id': '3', 'name': '公司'}, {'id': '9', 'name': '焦点'}]"
508,2018-11-21 07:16:24,【发改委批复多个高铁项目 投资规模超千亿元】近期国家发展改革委密集批复了多个高铁项目，投资规模超千亿元。与此同时，发展改革委还明确表示，进一步加强重大项目储备，进一步加快推进重大项目前期工作。（上海证券报）,,"[{'id': '8', 'name': '其他'}]"
509,2018-11-21 07:12:55,【并购重组审核数量猛增 50天审30单】近期，证监会多项松绑、支持措施推动了A股市场并购重组项目申报数量的增加，据Wind数据统计，今年以来至11月20日，证监会并购重组委审核107个项目，其中94个项目获通过，通过率为87.85%。具体来看，10月份以来至11月20日，并购重组委共计审核30个项目，其中27个项目获通过，通过率90%。第四季度审核数量高于第二季度、第三季度。（证券日报）,,"[{'id': '10', 'name': 'A股'}]"
510,2018-11-21 07:12:32,【多部门多举措落地显成效 260家公司解除股权质押】近期，A股市场股权质押风险已有所缓解。11月份以来至20日，260家上市公司发布了解除股份质押的公告（剔除解除质押后再质押公司）。（证券日报）,,"[{'id': '10', 'name': 'A股'}]"
511,2018-11-21 07:11:24,受隔夜美股大跌影响，澳大利亚ASX200指数开盘下跌1.16%，报5671.80点。,,"[{'id': '5', 'name': '市场'}]"
512,2018-11-21 07:09:04,【比特币短线跌穿4100美元关口 比特币期货再创新低】Bitstamp数据显示，比特币短线跌穿4100美元关口，最低触及4048美元。昨日比特币日内跌超15%。跌破4300关口。比特币价格已经连续三天下跌。CME比特币期货BTC 1月合约收跌590美元，跌幅超过12.25%，报4225美元，创前月合约收盘纪录新低。,,"[{'id': '5', 'name': '市场'}]"
513,2018-11-21 07:07:18,【沪伦通渐行渐近 机构投资者关注外部股东话语权】与个人投资者相比，机构投资者更关注投资者权益保护，希望能作为外部股东参与伦交所上市公司的决策。一位机构人士表示：“机构投资的持股比例较大，且更偏向于长期持入。如果投资了沪伦通，我们是否可能参与到伦交所上市公司的运营、投资分配中，包括未来的战略合作，是不是有话语权。”（上证报）,,"[{'id': '10', 'name': 'A股'}]"
514,2018-11-21 07:05:10,【同程艺龙把香港IPO价格定在每股9.80港元 接近区间底部】同程艺龙把香港IPO发行价定在每股9.80港元，接近推介区间 9.75-12.65港元的底部，拟通过香港IPO筹资1.8亿美元。,,"[{'id': '3', 'name': '公司'}]"
515,2018-11-21 07:03:45,文件：宝宝树通过香港IPO融资2.17亿美元。,,"[{'id': '3', 'name': '公司'}]"
516,2018-11-21 07:03:25,哔哩哔哩第三季度调整后每ADS亏损0.10美元；第三季度总净营收10.788亿元人民币（折合1.571亿美元），同比增长48%。,,"[{'id': '3', 'name': '公司'}]"
517,2018-11-21 06:58:15,  【逾130家挂牌公司股东持股遭冻结】Wind数据显示，截至11月20日，今年以来，超过130家新三板公司公告了股东股权被司法冻结情况。多数涉及借贷纠纷或合同纠纷。部分公司在股东持股被司法冻结后，其生产经营受到较大影响。因未及时披露股权被冻结相关信息，多家挂牌公司及相关责任人被全国股转公司采取监管措施。,,"[{'id': '3', 'name': '公司'}]"
518,2018-11-21 06:56:41,  据外媒：同程艺龙在香港IPO中融资1.8亿美元。,,"[{'id': '3', 'name': '公司'}]"
519,2018-11-21 06:56:28,  日产几位高管与检查官就戈恩事件达成协议。（朝日新闻）,,"[{'id': '3', 'name': '公司'}]"
520,2018-11-21 06:46:47,  据外媒：雷诺董事长兼CEO兼日产汽车会长戈恩少报薪酬的行为可能在2015年之后还在持续。,,"[{'id': '6', 'name': '观点'}]"
521,2018-11-21 06:46:37,  【中证报：国有资本投资运营公司试点扩围在即】国资委正起草国有资本授权经营体制改革方案，已经进入审核程序；正研究制定深化中央企业国有资本投资、运营公司试点和开展混合所有制改革、建立职业经理人制度等综合改革的方案。业内人士指出，在政策驱动下，随着国资平台加快组建，国有资本投资运作将更趋活跃，为资本市场添动力。,,"[{'id': '1', 'name': '宏观'}]"
522,2018-11-21 06:45:59,"  【超长期美债收益率追随油价跌势，短期美债收益率则结束连跌六天的遭遇】
周二（11月20日）纽约尾盘，美国10年期基准国债收益率持稳于3.0628%；10月9日曾涨至3.2594%，为2011年5月4日以来盘中最高位，当年最高位在2月9日——3.7660%。
两年期美债收益率上涨1.44个基点，结束之前连跌六个交易日的遭遇，报2.8037%；11月8日曾涨至2.9732%——逼近2008年6月25日最高位2.9966%，当年最高位在6月13日——3.1140%。",,"[{'id': '5', 'name': '市场'}]"
523,2018-11-21 06:39:58,  【科创小巨人要来了 各地精选上万家“专精特新”企业】目前，全国37个省、市、自治区和计划单列市已确定“专精特新”中小企业超过14889家。工信部人士表示，工信部将通过梯度培育和引导扶持，在各地认定的上万家“专精特新”中小企业基础上，通过3年培育600家聚集主业、创新能力强、市场占有率高、专注于细分市场的专精特新“小巨人”企业，促其逐步壮大成长为“单项冠军”企业。（上证报）,,"[{'id': '2', 'name': '行业'}]"
524,2018-11-21 06:26:40,  澳洲燃气输送商APA集团：APA与长江基建财团同意终止执行协议，投标人的提案将不会进一步实行。,,"[{'id': '3', 'name': '公司'}]"
525,2018-11-21 06:21:16,"【比特币期货连续两天创收盘历史新低，加密数字货币违法行为加重监管方压力】
CME比特币期货BTC 1月合约收跌590美元，跌幅超过12.25%，报4225美元，创前月合约收盘纪录新低。
CBOE比特币期货XBT 1月合约收跌437.50美元，跌约9.11%，报4365美元，也创前月合约收盘纪录新低。",,"[{'id': '2', 'name': '行业'}, {'id': '5', 'name': '市场'}]"
526,2018-11-21 06:21:04,  【经参头版评论：激发消费潜力活跃民营经济】在当前异常复杂多变的经济金融环境中，应当通过持续激发消费潜力，不断引领和释放终端需求，优化市场竞争环境，支持民营经济发展，并推动经济转型升级，加快凝聚经济增长动力。当前激发社会消费潜力，要从控制家庭财务杠杆、增加可支配收入和提高产品质量入手，释放社会供给层面的创新活力。一是坚定房住不炒，保持房地产市场稳健运行。二是增加家庭可支配收入，进一步释放消费潜能。三是要引入工匠精神，持续提升产品质量。,,"[{'id': '1', 'name': '宏观'}]"
527,2018-11-21 06:20:54,【李强在上交所讲话传递许多重要信息！除了科创板，还要加快建设长三角资本市场服务基地】中共上海市委书记李强11月20日前往部分金融机构，重点围绕在上海证券交易所设立科创板并试点注册制开展调研。随后，李强等上海市领导来到中国证监会上海监管局，详细了解该局促发展、防风险、强监管有关工作情况。（上证报）,,"[{'id': '1', 'name': '宏观'}]"
528,2018-11-21 06:10:29,  据CME“美联储观察”：美联储今年12月加息25个基点至2.25%-2.5%区间的概率为72.3%。,,"[{'id': '1', 'name': '宏观'}, {'id': '4', 'name': '数据'}]"
529,2018-11-21 06:03:49,离岸人民币（CNH）兑美元北京时间05:59报6.9450元，较周一纽约尾盘跌113点，盘中整体交投于6.9318-6.9460元区间。,,"[{'id': '5', 'name': '市场'}]"
530,2018-11-21 05:58:13,  其次是医疗保健板块。标普500指数11大板块全部收跌；具有防御属性的公用事业板块跌幅最小；因油价暴跌，能源板块领跌，其次是非日常生活消费品板块和信息技术板块。,,"[{'id': '5', 'name': '市场'}]"
531,2018-11-21 05:51:54,美国总统特朗普递交书面回复函给“通俄门”特别检察官Mueller。,,"[{'id': '8', 'name': '其他'}]"
532,2018-11-21 05:42:44, 金融博客零对冲评美国至11月16日当周API数据：能源板块大跌且市场担忧欧佩克减产不足以清除库存增加，油价下跌，所有人都关注API库存数据会不会增加，但是原油库存却意外减少，WTI原油小幅上涨。,,"[{'id': '5', 'name': '市场'}, {'id': '6', 'name': '观点'}]"
533,2018-11-21 05:36:22,"【美国API行业版原油库存结束之前连增四周的趋势】
美国11月16日当周API原油库存 -154.5万桶，前值 +879万桶。
美国11月16日当周API库欣地区原油库存 +39.8万桶，前值 +307万桶。
美国11月16日当周API汽油库存 +70.6万桶，前值 +18.8万桶。
美国11月16日当周API精炼油库存 -183.2万桶，前值 -322.4万桶。",,"[{'id': '2', 'name': '行业'}]"
534,2018-11-21 05:15:46,  Autodesk（ADSK）盘后涨8.7%。,,"[{'id': '3', 'name': '公司'}, {'id': '5', 'name': '市场'}]"
535,2018-11-21 05:15:05,  趣头条跌超9%。,,"[{'id': '3', 'name': '公司'}]"
536,2018-11-21 05:04:22,  趣头条跌超9%。,,"[{'id': '3', 'name': '公司'}, {'id': '5', 'name': '市场'}]"
537,2018-11-21 05:04:17,  切萨皮克能源跌超8%。,,"[{'id': '5', 'name': '市场'}]"
538,2018-11-21 05:01:03,  英国工党（第一大反对党）党首Corbyn与苏格兰第一大臣Nicola Sturgeon在英国脱欧协议上结盟。（英国天空新闻）,,"[{'id': '1', 'name': '宏观'}]"
539,2018-11-21 05:00:44, 拼多多盘中涨幅扩大，现涨17.09%。第三季度营收同比增长697%，过去12个月的GMV同比增长386%，平均月度活跃用户达到2.317亿。,,"[{'id': '3', 'name': '公司'}]"
540,2018-11-21 04:59:59,  Facebook据悉遭到起诉。（路透）,,"[{'id': '3', 'name': '公司'}]"
541,2018-11-21 04:54:00,  雷诺：戈恩仍然是公司董事局主席兼CEO。,,"[{'id': '3', 'name': '公司'}]"
542,2018-11-21 04:52:24,【市场对美国通胀前景的预期降温】美国通胀保值国债（TIPS）损盈平衡通胀率走低，追随国际油价走软的表现。其中，10年期TIPS损盈平衡通胀率跌至1.981%，创1月份前期以来新低；五年期TIPS损盈平衡通胀率跌至1.832%，创2017年12月份后期以来新低。,,"[{'id': '5', 'name': '市场'}]"
543,2018-11-21 04:51:40,  Walgreens和Humana处在相互持股的早期谈判中。（华尔街日报）,,"[{'id': '3', 'name': '公司'}]"
544,2018-11-21 04:49:20,  中概股中网载线（CNET）跌超7%。,,"[{'id': '3', 'name': '公司'}]"
545,2018-11-21 04:47:52,  美国总统特朗普：如果美国与沙特关系破裂，油价将“冲破天花板”。,,"[{'id': '6', 'name': '观点'}]"
546,2018-11-21 04:47:15,  普氏能源：欧佩克代表私下抱怨美国总统特朗普的推特制造混乱，给他们施加政治压力使得维持油市平衡的工作更加复杂 。,,"[{'id': '6', 'name': '观点'}]"
547,2018-11-21 04:44:22,Seekingalpha分析师Michael Henage：销售额增长加上成本降低，亚马逊如今正产生真正的自由现金流。回顾过往，亚马逊在预测其销售额增长方面有着良好的记录，第四季度似乎也不例外。,,"[{'id': '3', 'name': '公司'}]"
548,2018-11-21 04:26:05,  美国总统特朗普：希望看到美联储降息。,,"[{'id': '1', 'name': '宏观'}, {'id': '6', 'name': '观点'}]"
549,2018-11-21 04:24:14,Bitstamp数据显示，比特币最近24小时跌幅超过660美元或14%，最低触及4060.11美元。,,"[{'id': '5', 'name': '市场'}]"
550,2018-11-21 04:19:32,  比特币在Coinbase平台跌破4300美元，现报4221美元，日内跌10.88%。,,"[{'id': '5', 'name': '市场'}]"
551,2018-11-21 04:17:47,ICE 3月棉花期货收跌0.79%，报77.43美分/磅。,,"[{'id': '5', 'name': '市场'}]"
552,2018-11-21 04:14:38,  美国总统特朗普：沙特形势“错综复杂”。我希望油价下跌。,,"[{'id': '6', 'name': '观点'}]"
553,2018-11-21 04:12:58,  据路透援引消息人士：美国国家环境保护局（EPA）在今年早些时候已给予雪佛龙困难豁免，使其免受2017年出台的可再生燃料政策的限制。,,"[{'id': '3', 'name': '公司'}]"
554,2018-11-21 04:12:49,  美联储卡什卡利：美联储应该暂停加息以观察经济的进展情况。,,"[{'id': '1', 'name': '宏观'}]"
555,2018-11-21 04:12:24,据悉，法国雷诺董事会独立董事名字Philippe Lagayette作为公司代理主席。（路透）,,"[{'id': '3', 'name': '公司'}]"
556,2018-11-21 04:05:44,道指跌破600点。,,"[{'id': '5', 'name': '市场'}]"
557,2018-11-21 04:02:26,  债王“冈拉克”：美国股市并不处在通缩的熊市，因为随着股价下跌，债券并没有提振。 投资者应该避开美国投资级别公司债，而是聚焦于资本保全。,,"[{'id': '6', 'name': '观点'}]"
558,2018-11-21 04:00:07,  FB：一些广告客户遇到麻烦。,,"[{'id': '3', 'name': '公司'}]"
559,2018-11-21 03:51:47,【NASA将对SpaceX和波音进行安全核查】据华盛顿邮报报道，美国国家航空航天局（NASA）将对SpaceX和波音进行安全核查，以确保不会有任何细节对宇航员产生安全威胁。消息人士透露，这一行为的主要动机是此前SpaceX创始人埃隆·马斯克在做客直播节目期间公然抽大麻、喝威士忌。目前，NASA官员尚未确认该报道的真实性，但表示NASA需要向公众展示其领导力和执行力。美港电讯获悉，NASA曾在2014年分别向波音和SpaceX提供价值42亿美元和26亿美元的订单。,,"[{'id': '3', 'name': '公司'}]"
560,2018-11-21 03:42:33,  Facebook广告平台在周二的一个关键时期无法运行。（CNBC）,,"[{'id': '3', 'name': '公司'}]"
561,2018-11-21 03:35:15,  WTI 1月原油期货收跌3.77美元，跌幅6.59%，报53.43美元/桶。,,"[{'id': '5', 'name': '市场'}]"
562,2018-11-21 03:30:50,  巴克莱：美国股市在2019年很难上涨。,,"[{'id': '6', 'name': '观点'}]"
563,2018-11-21 03:29:44,据悉，美国白宫邀请德国汽车业CEO们对话，会期可能会安排在11月22日之后。（彭博）,,"[{'id': '1', 'name': '宏观'}]"
564,2018-11-21 03:25:29,  美国国会参议院民主党人Feinstein：总统特朗普就沙特记者Khashoggi遇害案表态之后，我不会投票支持未来任何对沙特的军售。,,"[{'id': '6', 'name': '观点'}]"
